id,name_en,name_fr,type_1,type_2,generation,evolution_level,evolves_from,is_baby,is_legendary,is_mythical,height,weight,base_experience,base_happiness,capture_rate,gender_rate,growth_rate,hatch_counter,hp,hp_effort,attack,attack_effort,defense,defense_effort,special-attack,special-attack_effort,special-defense,special-defense_effort,speed,speed_effort
584,vanilluxe,Sorbouboul,ice,,5,1,vanillish,False,False,False,13,575,241,70,45,4,slow,20,71,0,95,0,85,0,110,3,95,0,79,0
585,deerling,Vivaldaim,normal,grass,5,0,,False,False,False,6,195,67,70,190,4,medium,20,60,0,60,0,50,0,40,0,50,0,75,1
586,sawsbuck,Haydaim,normal,grass,5,1,deerling,False,False,False,19,925,166,70,75,4,medium,20,80,0,100,2,70,0,60,0,70,0,95,0
587,emolga,Emolga,electric,flying,5,0,,False,False,False,4,50,150,70,200,4,medium,20,55,0,75,0,60,0,75,0,60,0,103,2
588,karrablast,Carabing,bug,,5,0,,False,False,False,5,59,63,70,200,4,medium,15,50,0,75,1,45,0,40,0,45,0,60,0
589,escavalier,Lançargot,bug,steel,5,1,karrablast,False,False,False,10,330,173,70,75,4,medium,15,70,0,135,2,105,0,60,0,105,0,20,0
59,arcanine,Arcanin,fire,,1,1,growlithe,False,False,False,19,1550,194,70,75,2,slow,20,90,0,110,2,80,0,100,0,80,0,95,0
590,foongus,Trompignon,grass,poison,5,0,,False,False,False,2,10,59,70,190,4,medium,20,69,1,55,0,45,0,55,0,55,0,15,0
591,amoonguss,Gaulet,grass,poison,5,1,foongus,False,False,False,6,105,162,70,75,4,medium,20,114,2,85,0,70,0,85,0,80,0,30,0
592,frillish,Viskuse,water,ghost,5,0,,False,False,False,12,330,67,70,190,4,medium,20,55,0,40,0,50,0,65,0,85,1,40,0
593,jellicent,Moyade,water,ghost,5,1,frillish,False,False,False,22,1350,168,70,60,4,medium,20,100,0,60,0,70,0,85,0,105,2,60,0
594,alomomola,Mamanbo,water,,5,0,,False,False,False,12,316,165,70,75,4,fast,40,165,2,75,0,80,0,40,0,45,0,65,0
595,joltik,Statitik,bug,electric,5,0,,False,False,False,1,6,64,70,190,4,medium,20,50,0,47,0,50,0,57,0,50,0,65,1
596,galvantula,Mygavolt,bug,electric,5,1,joltik,False,False,False,8,143,165,70,75,4,medium,20,70,0,77,0,60,0,97,0,60,0,108,2
597,ferroseed,Grindur,grass,steel,5,0,,False,False,False,6,188,61,70,255,4,medium,20,44,0,50,0,91,1,24,0,86,0,10,0
598,ferrothorn,Noacier,grass,steel,5,1,ferroseed,False,False,False,10,1100,171,70,90,4,medium,20,74,0,94,0,131,2,54,0,116,0,20,0
599,klink,Tic,steel,,5,0,,False,False,False,3,210,60,70,130,-1,medium-slow,20,40,0,55,0,70,1,45,0,60,0,30,0
6,charizard,Dracaufeu,fire,flying,1,1,charmeleon,False,False,False,17,905,240,70,45,1,medium-slow,20,78,0,84,0,78,0,109,3,85,0,100,0
60,poliwag,Ptitard,water,,1,0,,False,False,False,6,124,60,70,255,4,medium-slow,20,40,0,50,0,40,0,40,0,40,0,90,1
600,klang,Clic,steel,,5,1,klink,False,False,False,6,510,154,70,60,-1,medium-slow,20,60,0,80,0,95,2,70,0,85,0,50,0
601,klinklang,Cliticlic,steel,,5,1,klang,False,False,False,6,810,234,70,30,-1,medium-slow,20,60,0,100,0,115,3,70,0,85,0,90,0
602,tynamo,Anchwatt,electric,,5,0,,False,False,False,2,3,55,70,190,4,slow,20,35,0,55,0,40,0,45,0,40,0,60,1
603,eelektrik,Lampéroie,electric,,5,1,tynamo,False,False,False,12,220,142,70,60,4,slow,20,65,0,85,2,70,0,75,0,70,0,40,0
604,eelektross,Ohmassacre,electric,,5,1,eelektrik,False,False,False,21,805,232,70,30,4,slow,20,85,0,115,3,80,0,105,0,80,0,50,0
605,elgyem,Lewsor,psychic,,5,0,,False,False,False,5,90,67,70,255,4,medium,20,55,0,55,0,55,0,85,1,55,0,30,0
606,beheeyem,Neitram,psychic,,5,1,elgyem,False,False,False,10,345,170,70,90,4,medium,20,75,0,75,0,75,0,125,2,95,0,40,0
607,litwick,Funécire,ghost,fire,5,0,,False,False,False,3,31,55,70,190,4,medium-slow,20,50,0,30,0,55,0,65,1,55,0,20,0
608,lampent,Mélancolux,ghost,fire,5,1,litwick,False,False,False,6,130,130,70,90,4,medium-slow,20,60,0,40,0,60,0,95,2,60,0,55,0
609,chandelure,Lugulabre,ghost,fire,5,1,lampent,False,False,False,10,343,234,70,45,4,medium-slow,20,60,0,55,0,90,0,145,3,90,0,80,0
61,poliwhirl,Têtarte,water,,1,1,poliwag,False,False,False,10,200,135,70,120,4,medium-slow,20,65,0,65,0,65,0,50,0,50,0,90,2
610,axew,Coupenotte,dragon,,5,0,,False,False,False,6,180,64,35,75,4,slow,40,46,0,87,1,60,0,30,0,40,0,57,0
611,fraxure,Incisache,dragon,,5,1,axew,False,False,False,10,360,144,35,60,4,slow,40,66,0,117,2,70,0,40,0,50,0,67,0
612,haxorus,Tranchodon,dragon,,5,1,fraxure,False,False,False,18,1055,243,35,45,4,slow,40,76,0,147,3,90,0,60,0,70,0,97,0
613,cubchoo,Polarhume,ice,,5,0,,False,False,False,5,85,61,70,120,4,medium,20,55,0,70,1,40,0,60,0,40,0,40,0
614,beartic,Polagriffe,ice,,5,1,cubchoo,False,False,False,26,2600,177,70,60,4,medium,20,95,0,130,2,80,0,70,0,80,0,50,0
615,cryogonal,Hexagel,ice,,5,0,,False,False,False,11,1480,180,70,25,-1,medium,25,80,0,50,0,50,0,95,0,135,2,105,0
616,shelmet,Escargaume,bug,,5,0,,False,False,False,4,77,61,70,200,4,medium,15,50,0,40,0,85,1,40,0,65,0,25,0
617,accelgor,Limaspeed,bug,,5,1,shelmet,False,False,False,8,253,173,70,75,4,medium,15,80,0,70,0,40,0,100,0,60,0,145,2
618,stunfisk,Limonde,ground,electric,5,0,,False,False,False,7,110,165,70,75,4,medium,20,109,2,66,0,84,0,81,0,99,0,32,0
619,mienfoo,Kungfouine,fighting,,5,0,,False,False,False,9,200,70,70,180,4,medium-slow,25,45,0,85,1,50,0,55,0,50,0,65,0
62,poliwrath,Tartard,water,fighting,1,1,poliwhirl,False,False,False,13,540,230,70,45,4,medium-slow,20,90,0,95,0,95,3,70,0,90,0,70,0
620,mienshao,Shaofouine,fighting,,5,1,mienfoo,False,False,False,14,355,179,70,45,4,medium-slow,25,65,0,125,2,60,0,95,0,60,0,105,0
621,druddigon,Drakkarmin,dragon,,5,0,,False,False,False,16,1390,170,70,45,4,medium,30,77,0,120,2,90,0,60,0,90,0,48,0
622,golett,Gringolem,ground,ghost,5,0,,False,False,False,10,920,61,70,190,-1,medium,25,59,0,74,1,50,0,35,0,50,0,35,0
623,golurk,Golemastoc,ground,ghost,5,1,golett,False,False,False,28,3300,169,70,90,-1,medium,25,89,0,124,2,80,0,55,0,80,0,55,0
624,pawniard,Scalpion,dark,steel,5,0,,False,False,False,5,102,68,35,120,4,medium,20,45,0,85,1,70,0,40,0,40,0,60,0
625,bisharp,Scalproie,dark,steel,5,1,pawniard,False,False,False,16,700,172,35,45,4,medium,20,65,0,125,2,100,0,60,0,70,0,70,0
626,bouffalant,Frison,normal,,5,0,,False,False,False,16,946,172,70,45,4,medium,20,95,0,110,2,95,0,40,0,95,0,55,0
627,rufflet,Furaiglon,normal,flying,5,0,,False,False,False,5,105,70,70,190,0,slow,20,70,0,83,1,50,0,37,0,50,0,60,0
628,braviary,Gueriaigle,normal,flying,5,1,rufflet,False,False,False,15,410,179,70,60,0,slow,20,100,0,123,2,75,0,57,0,75,0,80,0
629,vullaby,Vostourno,dark,flying,5,0,,False,False,False,5,90,74,35,190,8,slow,20,70,0,55,0,75,1,45,0,65,0,60,0
63,abra,Abra,psychic,,1,0,,False,False,False,9,195,62,70,200,2,medium-slow,20,25,0,20,0,15,0,105,1,55,0,90,0
630,mandibuzz,Vaututrice,dark,flying,5,1,vullaby,False,False,False,12,395,179,35,60,8,slow,20,110,0,65,0,105,0,55,2,95,0,80,0
631,heatmor,Aflamanoir,fire,,5,0,,False,False,False,14,580,169,70,90,4,medium,20,85,0,97,0,66,0,105,2,66,0,65,0
632,durant,Fermite,bug,steel,5,0,,False,False,False,3,330,169,70,90,4,medium,20,58,0,109,0,112,2,48,0,48,0,109,0
633,deino,Solochi,dark,dragon,5,0,,False,False,False,8,173,60,35,45,4,slow,40,52,0,65,1,50,0,45,0,50,0,38,0
634,zweilous,Diamat,dark,dragon,5,1,deino,False,False,False,14,500,147,35,45,4,slow,40,72,0,85,2,70,0,65,0,70,0,58,0
635,hydreigon,Trioxhydre,dark,dragon,5,1,zweilous,False,False,False,18,1600,270,35,45,4,slow,40,92,0,105,0,90,0,125,3,90,0,98,0
636,larvesta,Pyronille,bug,fire,5,0,,False,False,False,11,288,72,70,45,4,slow,40,55,0,85,1,55,0,50,0,55,0,60,0
637,volcarona,Pyrax,bug,fire,5,1,larvesta,False,False,False,16,460,248,70,15,4,slow,40,85,0,60,0,65,0,135,3,105,0,100,0
638,cobalion,Cobaltium,steel,fighting,5,0,,False,True,False,21,2500,261,35,3,-1,slow,80,91,0,90,0,129,3,90,0,72,0,108,0
639,terrakion,Terrakium,rock,fighting,5,0,,False,True,False,19,2600,261,35,3,-1,slow,80,91,0,129,3,90,0,72,0,90,0,108,0
64,kadabra,Kadabra,psychic,,1,1,abra,False,False,False,13,565,140,70,100,2,medium-slow,20,40,0,35,0,30,0,120,2,70,0,105,0
640,virizion,Viridium,grass,fighting,5,0,,False,True,False,20,2000,261,35,3,-1,slow,80,91,0,90,0,72,0,90,0,129,3,108,0
641,tornadus,Boréas,flying,,5,0,,False,True,False,15,630,261,90,3,0,slow,120,79,0,115,3,70,0,125,0,80,0,111,0
642,thundurus,Fulguris,electric,flying,5,0,,False,True,False,15,610,261,90,3,0,slow,120,79,0,115,3,70,0,125,0,80,0,111,0
643,reshiram,Reshiram,dragon,fire,5,0,,False,True,False,32,3300,306,0,3,-1,slow,120,100,0,120,0,100,0,150,3,120,0,90,0
644,zekrom,Zekrom,dragon,electric,5,0,,False,True,False,29,3450,306,0,3,-1,slow,120,100,0,150,3,120,0,120,0,100,0,90,0
645,landorus,Démétéros,ground,flying,5,0,,False,True,False,15,680,270,90,3,0,slow,120,89,0,125,0,90,0,115,3,80,0,101,0
646,kyurem,Kyurem,dragon,ice,5,0,,False,True,False,30,3250,297,0,3,-1,slow,120,125,1,130,1,90,0,130,1,90,0,95,0
647,keldeo,Keldeo,water,fighting,5,0,,False,False,True,14,485,261,35,3,-1,slow,80,91,0,72,0,90,0,129,3,90,0,108,0
648,meloetta,Meloetta,normal,psychic,5,0,,False,False,True,6,65,270,100,3,-1,slow,120,100,0,77,0,77,0,128,1,128,1,90,1
649,genesect,Genesect,bug,steel,5,0,,False,False,True,15,825,270,0,3,-1,slow,120,71,0,120,1,95,0,120,1,95,0,99,1
65,alakazam,Alakazam,psychic,,1,1,kadabra,False,False,False,15,480,225,70,50,2,medium-slow,20,55,0,50,0,45,0,135,3,95,0,120,0
650,chespin,Marisson,grass,,6,0,,False,False,False,4,90,63,70,45,1,medium-slow,20,56,0,61,0,65,1,48,0,45,0,38,0
651,quilladin,Boguérisse,grass,,6,1,chespin,False,False,False,7,290,142,70,45,1,medium-slow,20,61,0,78,0,95,2,56,0,58,0,57,0
652,chesnaught,Blindépique,grass,fighting,6,1,quilladin,False,False,False,16,900,239,70,45,1,medium-slow,20,88,0,107,0,122,3,74,0,75,0,64,0
653,fennekin,Feunnec,fire,,6,0,,False,False,False,4,94,61,70,45,1,medium-slow,20,40,0,45,0,40,0,62,1,60,0,60,0
654,braixen,Roussil,fire,,6,1,fennekin,False,False,False,10,145,143,70,45,1,medium-slow,20,59,0,59,0,58,0,90,2,70,0,73,0
655,delphox,Goupelin,fire,psychic,6,1,braixen,False,False,False,15,390,240,70,45,1,medium-slow,20,75,0,69,0,72,0,114,3,100,0,104,0
656,froakie,Grenousse,water,,6,0,,False,False,False,3,70,63,70,45,1,medium-slow,20,41,0,56,0,40,0,62,0,44,0,71,1
657,frogadier,Croâporal,water,,6,1,froakie,False,False,False,6,109,142,70,45,1,medium-slow,20,54,0,63,0,52,0,83,0,56,0,97,2
658,greninja,Amphinobi,water,dark,6,1,frogadier,False,False,False,15,400,239,70,45,1,medium-slow,20,72,0,95,0,67,0,103,0,71,0,122,3
659,bunnelby,Sapereau,normal,,6,0,,False,False,False,4,50,47,70,255,4,medium,15,38,0,36,0,38,0,32,0,36,0,57,1
66,machop,Machoc,fighting,,1,0,,False,False,False,8,195,61,70,180,2,medium-slow,20,70,0,80,1,50,0,35,0,35,0,35,0
660,diggersby,Excavarenne,normal,ground,6,1,bunnelby,False,False,False,10,424,148,70,127,4,medium,15,85,2,56,0,77,0,50,0,77,0,78,0
661,fletchling,Passerouge,normal,flying,6,0,,False,False,False,3,17,56,70,255,4,medium-slow,15,45,0,50,0,43,0,40,0,38,0,62,1
662,fletchinder,Braisillon,fire,flying,6,1,fletchling,False,False,False,7,160,134,70,120,4,medium-slow,15,62,0,73,0,55,0,56,0,52,0,84,2
663,talonflame,Flambusard,fire,flying,6,1,fletchinder,False,False,False,12,245,175,70,45,4,medium-slow,15,78,0,81,0,71,0,74,0,69,0,126,3
664,scatterbug,Lépidonille,bug,,6,0,,False,False,False,3,25,40,70,255,4,medium,15,38,0,35,0,40,1,27,0,25,0,35,0
665,spewpa,Pérégrain,bug,,6,1,scatterbug,False,False,False,3,84,75,70,120,4,medium,15,45,0,22,0,60,2,27,0,30,0,29,0
666,vivillon,Prismillon,bug,flying,6,1,spewpa,False,False,False,12,170,185,70,45,4,medium,15,80,1,52,0,50,0,90,1,50,0,89,1
667,litleo,Hélionceau,fire,normal,6,0,,False,False,False,6,135,74,70,220,7,medium-slow,20,62,0,50,0,58,0,73,1,54,0,72,0
668,pyroar,Némélios,fire,normal,6,1,litleo,False,False,False,15,815,177,70,65,7,medium-slow,20,86,0,68,0,72,0,109,2,66,0,106,0
669,flabebe,Flabébé,fairy,,6,0,,False,False,False,1,1,61,70,225,8,medium,20,44,0,38,0,39,0,61,0,79,1,42,0
67,machoke,Machopeur,fighting,,1,1,machop,False,False,False,15,705,142,70,90,2,medium-slow,20,80,0,100,2,70,0,50,0,60,0,45,0
670,floette,Floette,fairy,,6,1,flabebe,False,False,False,2,9,130,70,120,8,medium,20,54,0,45,0,47,0,75,0,98,2,52,0
671,florges,Florges,fairy,,6,1,floette,False,False,False,11,100,248,70,45,8,medium,20,78,0,65,0,68,0,112,0,154,3,75,0
672,skiddo,Cabriolaine,grass,,6,0,,False,False,False,9,310,70,70,200,4,medium,20,66,1,65,0,48,0,62,0,57,0,52,0
673,gogoat,Chevroum,grass,,6,1,skiddo,False,False,False,17,910,186,70,45,4,medium,20,123,2,100,0,62,0,97,0,81,0,68,0
674,pancham,Pandespiègle,fighting,,6,0,,False,False,False,6,80,70,70,220,4,medium,25,67,0,82,1,62,0,46,0,48,0,43,0
675,pangoro,Pandarbare,fighting,dark,6,1,pancham,False,False,False,21,1360,173,70,65,4,medium,25,95,0,124,2,78,0,69,0,71,0,58,0
676,furfrou,Couafarel,normal,,6,0,,False,False,False,12,280,165,70,160,4,medium,20,75,0,80,0,60,0,65,0,90,0,102,1
677,espurr,Psystigri,psychic,,6,0,,False,False,False,3,35,71,70,190,4,medium,20,62,0,48,0,54,0,63,0,60,0,68,1
678,meowstic,Mistigrix,psychic,,6,1,espurr,False,False,False,6,85,163,70,75,4,medium,20,74,0,48,0,76,0,83,0,81,0,104,2
679,honedge,Monorpale,steel,ghost,6,0,,False,False,False,8,20,65,70,180,4,medium,20,45,0,80,0,100,1,35,0,37,0,28,0
68,machamp,Mackogneur,fighting,,1,1,machoke,False,False,False,16,1300,227,70,45,2,medium-slow,20,90,0,130,3,80,0,65,0,85,0,55,0
680,doublade,Dimoclès,steel,ghost,6,1,honedge,False,False,False,8,45,157,70,90,4,medium,20,59,0,110,0,150,2,45,0,49,0,35,0
681,aegislash,Exagide,steel,ghost,6,1,doublade,False,False,False,17,530,234,70,45,4,medium,20,60,0,50,0,140,2,50,0,140,1,60,0
682,spritzee,Fluvetin,fairy,,6,0,,False,False,False,2,5,68,70,200,4,medium,20,78,1,52,0,60,0,63,0,65,0,23,0
683,aromatisse,Cocotine,fairy,,6,1,spritzee,False,False,False,8,155,162,70,140,4,medium,20,101,2,72,0,72,0,99,0,89,0,29,0
684,swirlix,Sucroquin,fairy,,6,0,,False,False,False,4,35,68,70,200,4,medium,20,62,0,48,0,66,1,59,0,57,0,49,0
685,slurpuff,Cupcanaille,fairy,,6,1,swirlix,False,False,False,8,50,168,70,140,4,medium,20,82,0,80,0,86,2,85,0,75,0,72,0
686,inkay,Sepiatop,dark,psychic,6,0,,False,False,False,4,35,58,70,190,4,medium,20,53,0,54,1,53,0,37,0,46,0,45,0
687,malamar,Sepiatroce,dark,psychic,6,1,inkay,False,False,False,15,470,169,70,80,4,medium,20,86,0,92,2,88,0,68,0,75,0,73,0
688,binacle,Opermine,rock,water,6,0,,False,False,False,5,310,61,70,120,4,medium,20,42,0,52,1,67,0,39,0,56,0,50,0
689,barbaracle,Golgopathe,rock,water,6,1,binacle,False,False,False,13,960,175,70,45,4,medium,20,72,0,105,2,115,0,54,0,86,0,68,0
69,bellsprout,Chétiflor,grass,poison,1,0,,False,False,False,7,40,60,70,255,4,medium-slow,20,50,0,75,1,35,0,70,0,30,0,40,0
690,skrelp,Venalgue,poison,water,6,0,,False,False,False,5,73,64,70,225,4,medium,20,50,0,60,0,60,0,60,0,60,1,30,0
691,dragalge,Kravarech,poison,dragon,6,1,skrelp,False,False,False,18,815,173,70,55,4,medium,20,65,0,75,0,90,0,97,0,123,2,44,0
692,clauncher,Flingouste,water,,6,0,,False,False,False,5,83,66,70,225,4,slow,15,50,0,53,0,62,0,58,1,63,0,44,0
693,clawitzer,Gamblast,water,,6,1,clauncher,False,False,False,13,353,100,70,55,4,slow,15,71,0,73,0,88,0,120,2,89,0,59,0
694,helioptile,Galvaran,electric,normal,6,0,,False,False,False,5,60,58,70,190,4,medium,20,44,0,38,0,33,0,61,0,43,0,70,1
695,heliolisk,Iguolta,electric,normal,6,1,helioptile,False,False,False,10,210,168,70,75,4,medium,20,62,0,55,0,52,0,109,1,94,0,109,1
696,tyrunt,Ptyranidur,rock,dragon,6,0,,False,False,False,8,260,72,70,45,1,medium,30,58,0,89,1,77,0,45,0,45,0,48,0
697,tyrantrum,Rexillius,rock,dragon,6,1,tyrunt,False,False,False,25,2700,182,70,45,1,medium,30,82,0,121,2,119,0,69,0,59,0,71,0
698,amaura,Amagara,rock,ice,6,0,,False,False,False,13,252,72,70,45,1,medium,30,77,1,59,0,50,0,67,0,63,0,46,0
699,aurorus,Dragmara,rock,ice,6,1,amaura,False,False,False,27,2250,104,70,45,1,medium,30,123,2,77,0,72,0,99,0,92,0,58,0
7,squirtle,Carapuce,water,,1,0,,False,False,False,5,90,63,70,45,1,medium-slow,20,44,0,48,0,65,1,50,0,64,0,43,0
70,weepinbell,Boustiflor,grass,poison,1,1,bellsprout,False,False,False,10,64,137,70,120,4,medium-slow,20,65,0,90,2,50,0,85,0,45,0,55,0
700,sylveon,Nymphali,fairy,,6,1,eevee,False,False,False,10,235,184,70,45,1,medium,35,95,0,65,0,65,0,110,0,130,2,60,0
701,hawlucha,Brutalibré,fighting,flying,6,0,,False,False,False,8,215,175,70,100,4,medium,20,78,0,92,2,75,0,74,0,63,0,118,0
702,dedenne,Dedenne,electric,fairy,6,0,,False,False,False,2,22,151,70,180,4,medium,20,67,0,58,0,57,0,81,0,67,0,101,2
703,carbink,Strassie,rock,fairy,6,0,,False,False,False,3,57,100,70,60,-1,slow,25,50,0,50,0,150,1,50,0,150,1,50,0
704,goomy,Mucuscule,dragon,,6,0,,False,False,False,3,28,60,35,45,4,slow,40,45,0,50,0,35,0,55,0,75,1,40,0
705,sliggoo,Colimucus,dragon,,6,1,goomy,False,False,False,8,175,158,35,45,4,slow,40,68,0,75,0,53,0,83,0,113,2,60,0
706,goodra,Muplodocus,dragon,,6,1,sliggoo,False,False,False,20,1505,270,35,45,4,slow,40,90,0,100,0,70,0,110,0,150,3,80,0
707,klefki,Trousselin,steel,fairy,6,0,,False,False,False,2,30,165,70,75,4,fast,20,57,0,80,0,91,1,80,0,87,0,75,0
708,phantump,Brocélôme,ghost,grass,6,0,,False,False,False,4,70,62,70,120,4,medium,20,43,0,70,1,48,0,50,0,60,0,38,0
709,trevenant,Desséliande,ghost,grass,6,1,phantump,False,False,False,15,710,166,70,60,4,medium,20,85,0,110,2,76,0,65,0,82,0,56,0
71,victreebel,Empiflor,grass,poison,1,1,weepinbell,False,False,False,17,155,221,70,45,4,medium-slow,20,80,0,105,3,65,0,100,0,70,0,70,0
710,pumpkaboo,Pitrouille,ghost,grass,6,0,,False,False,False,4,50,67,70,120,4,medium,20,49,0,66,0,70,1,44,0,55,0,51,0
711,gourgeist,Banshitrouye,ghost,grass,6,1,pumpkaboo,False,False,False,9,125,173,70,60,4,medium,20,65,0,90,0,122,2,58,0,75,0,84,0
712,bergmite,Grelaçon,ice,,6,0,,False,False,False,10,995,61,70,190,4,medium,20,55,0,69,0,85,1,32,0,35,0,28,0
713,avalugg,Séracrawl,ice,,6,1,bergmite,False,False,False,20,5050,180,70,55,4,medium,20,95,0,117,0,184,2,44,0,46,0,28,0
714,noibat,Sonistrelle,flying,dragon,6,0,,False,False,False,5,80,49,70,190,4,medium,20,40,0,30,0,35,0,45,0,40,0,55,1
715,noivern,Bruyverne,flying,dragon,6,1,noibat,False,False,False,15,850,187,70,45,4,medium,20,85,0,70,0,80,0,97,0,80,0,123,2
716,xerneas,Xerneas,fairy,,6,0,,False,True,False,30,2150,306,0,45,-1,slow,120,126,3,131,0,95,0,131,0,98,0,99,0
717,yveltal,Yveltal,dark,flying,6,0,,False,True,False,58,2030,306,0,45,-1,slow,120,126,3,131,0,95,0,131,0,98,0,99,0
718,zygarde,Zygarde,dragon,ground,6,0,,False,True,False,50,3050,270,0,3,-1,slow,120,108,3,100,0,121,0,81,0,95,0,95,0
719,diancie,Diancie,rock,fairy,6,0,,False,False,True,7,88,270,70,3,-1,slow,25,50,0,100,0,150,1,100,0,150,2,50,0
72,tentacool,Tentacool,water,poison,1,0,,False,False,False,9,455,67,70,190,4,slow,20,40,0,40,0,35,0,50,0,100,1,70,0
720,hoopa,Hoopa,psychic,ghost,6,0,,False,False,True,5,90,270,100,3,-1,slow,120,80,0,110,0,60,0,150,3,130,0,70,0
721,volcanion,Volcanion,fire,water,6,0,,False,False,True,17,1950,270,100,3,-1,slow,120,80,0,110,0,120,0,130,3,90,0,70,0
722,rowlet,Brindibou,grass,flying,7,0,,False,False,False,3,15,64,70,45,1,medium-slow,15,68,1,55,0,55,0,50,0,50,0,42,0
723,dartrix,Efflèche,grass,flying,7,1,rowlet,False,False,False,7,160,147,70,45,1,medium-slow,15,78,2,75,0,75,0,70,0,70,0,52,0
724,decidueye,Archéduc,grass,ghost,7,1,dartrix,False,False,False,16,366,239,70,45,1,medium-slow,15,78,0,107,3,75,0,100,0,100,0,70,0
725,litten,Flamiaou,fire,,7,0,,False,False,False,4,43,64,70,45,1,medium-slow,15,45,0,65,0,40,0,60,0,40,0,70,1
726,torracat,Matoufeu,fire,,7,1,litten,False,False,False,7,250,147,70,45,1,medium-slow,15,65,0,85,0,50,0,80,0,50,0,90,2
727,incineroar,Félinferno,fire,dark,7,1,torracat,False,False,False,18,830,239,70,45,1,medium-slow,15,95,0,115,3,90,0,80,0,90,0,60,0
728,popplio,Otaquin,water,,7,0,,False,False,False,4,75,64,70,45,1,medium-slow,15,50,0,54,0,54,0,66,1,56,0,40,0
729,brionne,Otarlette,water,,7,1,popplio,False,False,False,6,175,147,70,45,1,medium-slow,15,60,0,69,0,69,0,91,2,81,0,50,0
73,tentacruel,Tentacruel,water,poison,1,1,tentacool,False,False,False,16,550,180,70,60,4,slow,20,80,0,70,0,65,0,80,0,120,2,100,0
730,primarina,Oratoria,water,fairy,7,1,brionne,False,False,False,18,440,239,70,45,1,medium-slow,15,80,0,74,0,74,0,126,3,116,0,60,0
731,pikipek,Picassaut,normal,flying,7,0,,False,False,False,3,12,53,70,255,4,medium,15,35,0,75,1,30,0,30,0,30,0,65,0
732,trumbeak,Piclairon,normal,flying,7,1,pikipek,False,False,False,6,148,124,70,120,4,medium,15,55,0,85,2,50,0,40,0,50,0,75,0
733,toucannon,Bazoucan,normal,flying,7,1,trumbeak,False,False,False,11,260,218,70,45,4,medium,15,80,0,120,3,75,0,75,0,75,0,60,0
734,yungoos,Manglouton,normal,,7,0,,False,False,False,4,60,51,70,255,4,medium,15,48,0,70,1,30,0,30,0,30,0,45,0
735,gumshoos,Argouste,normal,,7,1,yungoos,False,False,False,7,142,146,70,127,4,medium,15,88,0,110,2,60,0,55,0,60,0,45,0
736,grubbin,Larvibule,bug,,7,0,,False,False,False,4,44,60,70,255,4,medium,15,47,0,62,1,45,0,55,0,45,0,46,0
737,charjabug,Chrysapile,bug,electric,7,1,grubbin,False,False,False,5,105,140,70,120,4,medium,15,57,0,82,0,95,2,55,0,75,0,36,0
738,vikavolt,Lucanon,bug,electric,7,1,charjabug,False,False,False,15,450,225,70,45,4,medium,15,77,0,70,0,90,0,145,3,75,0,43,0
739,crabrawler,Crabagarre,fighting,,7,0,,False,False,False,6,70,68,70,225,4,medium,20,47,0,82,1,57,0,42,0,47,0,63,0
74,geodude,Racaillou,rock,ground,1,0,,False,False,False,4,200,60,70,255,4,medium-slow,15,40,0,80,0,100,1,30,0,30,0,20,0
740,crabominable,Crabominable,fighting,ice,7,1,crabrawler,False,False,False,17,1800,167,70,60,4,medium,20,97,0,132,2,77,0,62,0,67,0,43,0
741,oricorio,Plumeline,fire,flying,7,0,,False,False,False,6,34,167,70,45,6,medium,20,75,0,70,0,70,0,98,2,70,0,93,0
742,cutiefly,Bombydou,bug,fairy,7,0,,False,False,False,1,2,61,70,190,4,medium,20,40,0,45,0,40,0,55,0,40,0,84,1
743,ribombee,Rubombelle,bug,fairy,7,1,cutiefly,False,False,False,2,5,162,70,75,4,medium,20,60,0,55,0,60,0,95,0,70,0,124,2
744,rockruff,Rocabot,rock,,7,0,,False,False,False,5,92,56,70,190,4,medium,15,45,0,65,1,40,0,30,0,40,0,60,0
745,lycanroc,Lougaroc,rock,,7,1,rockruff,False,False,False,8,250,170,70,90,4,medium,15,75,0,115,2,65,0,55,0,65,0,112,0
746,wishiwashi,Froussardine,water,,7,0,,False,False,False,2,3,61,70,60,4,fast,15,45,1,20,0,20,0,25,0,25,0,40,0
747,mareanie,Vorastérie,poison,water,7,0,,False,False,False,4,80,61,70,190,4,medium,20,50,0,53,0,62,1,43,0,52,0,45,0
748,toxapex,Prédastérie,poison,water,7,1,mareanie,False,False,False,7,145,173,70,75,4,medium,20,50,0,63,0,152,2,53,0,142,0,35,0
749,mudbray,Tiboudet,ground,,7,0,,False,False,False,10,1100,77,70,190,4,medium,20,70,0,100,1,70,0,45,0,55,0,45,0
75,graveler,Gravalanch,rock,ground,1,1,geodude,False,False,False,10,1050,137,70,120,4,medium-slow,15,55,0,95,0,115,2,45,0,45,0,35,0
750,mudsdale,Bourrinos,ground,,7,1,mudbray,False,False,False,25,9200,175,70,60,4,medium,20,100,0,125,2,100,0,55,0,85,0,35,0
751,dewpider,Araqua,water,bug,7,0,,False,False,False,3,40,54,70,200,4,medium,15,38,0,40,0,52,0,40,0,72,1,27,0
752,araquanid,Tarenbulle,water,bug,7,1,dewpider,False,False,False,18,820,159,70,100,4,medium,15,68,0,70,0,92,0,50,0,132,2,42,0
